7653;"ROSE";86;0.24115346;147568901.602363;147568901.602363;0;0;0.08341;4.693827;14.879208;16.95567042;-16.66126695;-17.11707527;0.0475;0.17518664;2022-03-24 00:42:07;2022-03-24 00:42:56
3822;"TFUEL";87;0.15785847;35601528.7153867;35601528.7153867;0;0;-0.138883;1.912136;5.207177;4.04024903;29.06703229;-22.10533462;0.0471;0.04254273;2022-03-24 00:42:07;2022-03-24 00:42:56
2777;"IOTX";88;0.08591762;189060497.913734;189060497.913734;0;0;-0.4343;1.362366;22.029146;28.36074934;29.28362824;-25.49589552;0.0463;0.23064005;2022-03-24 00:42:07;2022-03-24 00:42:56
8677;"XYM";89;0.13433243;14289339.5316056;14289339.5316056;0;0;0.043049;7.214143;7.365449;0.34430814;-2.97453261;-41.58749135;0.0422;0.01905486;2022-03-24 00:42:07;2022-03-24 00:42:56
1168;"DCR";90;53.93826191;3835628.71873026;3835628.71873026;0;0;0.568842;2.434822;8.098654;16.35085165;4.46344561;-22.90663909;0.0421;0.00512602;2022-03-24 00:42:07;2022-03-24 00:42:56
3801;"BORA";91;0.85693501;143851593.240593;143851593.240593;0;0;1.604703;7.90888;9.729094;2.46357263;16.94925494;-17.67455638;0.0416;0.19491154;2022-03-24 00:42:07;2022-03-24 00:42:56
2682;"HOT";92;0.00425209;59747535.0989714;59747535.0989714;0;0;0.140974;3.449046;11.59367;10.19840152;5.10752581;-45.74499618;0.0415;0.08109025;2022-03-24 00:42:07;2022-03-24 00:42:56
5604;"SCRT";93;4.37907324;16240273.1233048;16240273.1233048;0;0;1.216846;2.665287;1.845315;-11.76842535;-15.25971561;-8.30612831;0.0403;0.02271103;2022-03-24 00:42:07;2022-03-24 00:42:56
5692;"COMP";94;105.40340662;75432523.5708831;75432523.5708831;0;0;-0.065827;0.845119;3.218447;8.4174985;-7.43019276;-49.4741146;0.0396;0.10761112;2022-03-24 00:42:07;2022-03-24 00:42:56
2700;"CEL";95;2.92604926;2707742.13222094;2707742.13222094;0;0;0.549804;-0.620253;0.146544;4.77550279;21.5313361;-19.35914994;0.0394;0.00387414;2022-03-24 00:42:07;2022-03-24 00:42:56
1684;"QTUM";96;7.03260683;382058290.970375;382058290.970375;0;0;-1.556642;-1.724638;26.895642;32.76669364;35.6629239;-22.31748884;0.0393;0.54842409;2022-03-24 00:42:07;2022-03-24 00:42:56
4279;"SXP";97;1.42936379;102634193.217054;102634193.217054;0;0;-0.375431;2.511357;15.218135;34.18058109;20.59237981;-5.38978129;0.0387;0.14961135;2022-03-24 00:42:07;2022-03-24 00:42:56
5864;"YFI";98;18599.81548612;75304833.8367471;75304833.8367471;0;0;0.286347;0.257762;5.260398;3.40234282;-12.63034205;-34.98302409;0.0385;0.11050598;2022-03-24 00:42:07;2022-03-24 00:42:56
2083;"BTG";99;38.7447164;114169772.692794;114169772.692794;0;0;-2.763812;-7.804114;41.349306;54.55139397;45.08836034;-5.03850813;0.0382;0.16825005;2022-03-24 00:42:07;2022-03-24 00:42:56
5068;"USDN";100;0.90306418;10232500.4248183;10232500.4248183;0;0;-0.083225;-0.695444;-1.54236;0.73441712;1.52986204;0.0249582;0.0376;0.01530994;2022-03-24 00:42:07;2022-03-24 00:42:56
1808;"OMG";101;4.69513666;407871174.738804;407871174.738804;0;0;-0.723792;2.019765;22.565181;35.3478804;19.31300123;-25.102044;0.0372;0.61942133;2022-03-24 00:42:07;2022-03-24 00:42:56
8857;"ANC";102;2.37083982;27320740.5515466;27320740.5515466;0;0;0.177591;-0.798767;-18.395242;7.79270728;62.36678298;-30.75391055;0.0356;0.04318421;2022-03-24 00:42:07;2022-03-24 00:42:56
8104;"1INCH";103;1.45911693;90248519.3528571;90248519.3528571;0;0;-0.274554;3.335017;5.655725;16.30656762;-2.1987724;-42.64213187;0.0341;0.14948057;2022-03-24 00:42:07;2022-03-24 00:42:56
2634;"XDC";104;0.04902574;5755914.38434379;5755914.38434379;0;0;-0.231767;1.409831;2.131118;1.89495503;-11.72428711;-36.51491235;0.034;0.00954131;2022-03-24 00:42:07;2022-03-24 00:42:56
2577;"RVN";105;0.05678815;73666848.3857291;73666848.3857291;0;0;-0.076005;7.711524;17.914712;19.83644774;-0.1266311;-34.30657152;0.0335;0.12386005;2022-03-24 00:42:07;2022-03-24 00:42:56
5690;"RNDR";106;2.55774804;22728801.9090156;22728801.9090156;0;0;1.104122;-0.335541;11.09055;17.49206394;28.32242178;-55.62632626;0.0334;0.03837655;2022-03-24 00:42:07;2022-03-24 00:42:56
1727;"BNT";107;2.26583217;68753573.6103967;68753573.6103967;0;0;0.613299;0.725538;6.707526;14.31937632;6.36173973;-30.00446389;0.0331;0.11680246;2022-03-24 00:42:07;2022-03-24 00:42:56
5777;"RENBTC";108;39010.22007665;6501252.25819262;6501252.25819262;0;0;0.842362;0.873578;2.528413;15.78703583;20.97814519;-15.16952211;0.0325;0.01127088;2022-03-24 00:42:07;2022-03-24 00:42:56
4846;"KAVA";109;3.50305019;56114786.382388;56114786.382388;0;0;-0.660135;3.028009;19.869081;31.32037702;16.11685358;-1.30546626;0.0324;0.09769328;2022-03-24 00:42:07;2022-03-24 00:42:56
7455;"AUDIO";110;0.93010143;57255678.4338703;57255678.4338703;0;0;-0.091772;3.606218;35.258178;25.52112646;13.15052245;-38.924565;0.0322;0.10016624;2022-03-24 00:42:07;2022-03-24 00:42:56
3783;"ANKR";111;0.06975548;34803398.4729241;34803398.4729241;0;0;0.900676;1.029313;3.302768;26.646195;20.44881612;-33.52778135;0.0321;0.06112219;2022-03-24 00:42:07;2022-03-24 00:42:56
4705;"PAXG";112;1769.96928697;29668181.3112388;29668181.3112388;0;0;-0.059953;0.805163;-0.948875;-0.45333491;5.65064015;7.53442935;0.0317;0.052765;2022-03-24 00:42:07;2022-03-24 00:42:56
1659;"GNO";113;300.19041886;4725118.90846799;4725118.90846799;0;0;1.252534;0.657248;7.914496;3.47360812;34.8633703;-27.08601965;0.0316;0.00843977;2022-03-24 00:42:07;2022-03-24 00:42:56
2469;"ZIL";114;0.04428379;78910474.0789962;78910474.0789962;0;0;-0.123301;6.97685;16.729075;21.84298075;11.4692143;-33.30247763;0.0313;0.14189016;2022-03-24 00:42:07;2022-03-24 00:42:56
2099;"ICX";115;0.74824764;64058640.2671042;64058640.2671042;0;0;-1.034752;4.519162;7.746591;33.29864586;18.36119383;-45.19268842;0.0314;0.115236;2022-03-24 00:42:07;2022-03-24 00:42:56
2586;"SNX";116;4.81614453;124089468.653453;124089468.653453;0;0;-0.506825;1.872431;24.042621;39.88904126;37.1021748;-12.58124493;0.0312;0.22435535;2022-03-24 00:42:07;2022-03-24 00:42:56
3640;"LPT";117;25.70565367;16514481.3210113;16514481.3210113;0;0;-0.53093;0.325635;14.637994;28.21126169;17.20563463;-37.51206642;0.0307;0.03035464;2022-03-24 00:42:07;2022-03-24 00:42:56
