"","txt","id","name","symbol","slug"
"1050","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",3663,"Footballcoin","XFC","footballcoin"
"1051","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",6694,"Open Predict Token","OPT","open-predict-token"
"1052","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",3839,"xRhodium","XRC","xrhodium"
"1053","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",3819,"GAMB","GMB","gamb"
"1054","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7409,"Thugs Finance","THUGS","thugs-fi"
"1055","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",2482,"CPChain","CPC","cpchain"
"1056","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",3985,"Origo","OGO","origo"
"1057","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",2629,"Scala","XLA","scala"
"1058","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",313,"Pinkcoin","PINK","pinkcoin"
"1059","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",2399,"INT","INT","int-chain"
"1060","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",5873,"NextDAO","NAX","nextdao"
"1061","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7784,"BLink","BLINK","blink"
"1062","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",5741,"DMM: Governance","DMG","dmm-governance"
"1063","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",5155,"Nyzo","NYZO","nyzo"
"1064","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7168,"xBTC","xBTC","xbtc"
"1065","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",5299,"HyperDAO","HDAO","hyperdao"
"1066","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7487,"Chonk","CHONK","chonk"
"1067","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",2705,"Amon","AMN","amon"
"1068","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",2727,"Bezant","BZNT","bezant"
"1069","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8292,"Router Protocol","ROUTE","router-protocol"
"1070","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8376,"MASQ","MASQ","masq"
"1071","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",41,"Infinitecoin","IFC","infinitecoin"
"1072","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",2673,"WeOwn","CHX","we-own"
"1073","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7422,"PlotX","PLOT","plotx"
"1074","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",3711,"Plair","PLA","plair"
"1075","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",2315,"HTMLCOIN","HTML","html-coin"
"1076","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",3142,"BaaSid","BAAS","baasid"
"1077","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",5471,"GHOST","GHOST","ghost"
"1078","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",224,"FairCoin","FAIR","faircoin"
"1079","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",3953,"Evedo","EVED","evedo"
"1080","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",3070,"Litex","LXT","litex"
"1081","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",2856,"CEEK VR","CEEK","ceek-vr"
"1082","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",5662,"Sylo","SYLO","sylo"
"1083","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",5144,"Qitmeer","PMEER","qitmeer"
"1084","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",2696,"DAEX","DAX","daex"
"1085","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",1719,"Peerplays","PPY","peerplays-ppy"
"1086","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8367,"Name Changing Token","NCT","name-changing-token"
"1087","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",4978,"Wownero","WOW","wownero"
"1088","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",1923,"Tierion","TNT","tierion"
"1089","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",3519,"Breezecoin","BRZE","breezecoin"
"1090","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",3863,"UGAS","UGAS","ugas"
"1091","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",2453,"EDUCare","EKT","educare"
"1092","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",5572,"HOMIHELP","HOMI","homihelp"
"1093","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",3779,"CoTrader","COT","cotrader"
"1094","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",3205,"VeriDocGlobal","VDG","veridocglobal"
"1095","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",4001,"MenaPay","MPAY","menapay"
"1096","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",5709,"Chi Gastoken","CHI","chi-gastoken"
"1097","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",87,"FedoraCoin","TIPS","fedoracoin"
"1098","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",3901,"KuboCoin","KUBO","kubocoin"
"1099","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",1473,"Pascal","PASC","pascal"
"1100","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",5674,"PhoenixDAO","PHNX","phoenixdao"
"1101","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",5587,"2key.network","2KEY","2key-network"
"1102","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",4797,"Swapcoinz","SPAZ","swapcoinz"
"1103","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",4144,"TrueFeedBack","TFB","truefeedback"
"1104","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",3466,"Insureum","ISR","insureum"
"1105","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",3672,"DogeCash","DOGEC","dogecash"
"1106","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",6592,"BarterTrade","BART","bartertrade"
"1107","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",6868,"Seigniorage Shares","SHARE","seigniorage-shares"
"1108","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8386,"Gourmet Galaxy","GUM","gourmet-galaxy"
"1109","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",83,"Omni","OMNI","omni"
"1110","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",3634,"Kambria","KAT","kambria"
"1111","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",2283,"Datum","DAT","datum"
"1112","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",5407,"Kingdom Game 4.0","KDG","kingdom-game-4"
"1113","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",2044,"Enigma","ENG","enigma"
"1114","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",2958,"TurtleCoin","TRTL","turtlecoin"
"1115","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",2314,"Cryptopay","CPAY","cryptopay"
"1116","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",4297,"Netbox Coin","NBX","netbox-coin"
"1117","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",53,"Quark","QRK","quark"
"1118","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",3118,"Graviocoin","GIO","graviocoin"
"1119","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7826,"Zoracles","ZORA","zoracles"
"1120","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",2507,"THEKEY","TKY","thekey"
"1121","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",5824,"Small Love Potion","SLP","small-love-potion"
"1122","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",4017,"EOSDT","EOSDT","eosdt"
"1123","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",3147,"HYCON","HYC","hycon"
"1124","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7436,"BonFi","BNF","bonfi"
"1125","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",1447,"ZClassic","ZCL","zclassic"
"1126","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",6409,"Ethverse","ETHV","ethverse"
"1127","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",584,"NativeCoin","N8V","native-coin"
"1128","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7639,"Club Atletico Independiente","CAI","club-atletico-independiente"
"1129","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",2088,"EXRNchain","EXRN","exrnchain"
"1130","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",2945,"ContentBox","BOX","contentbox"
"1131","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",3842,"Caspian","CSP","caspian"
"1132","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",5420,"SonoCoin","SONO","sonocoin"
"1133","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",3763,"ODUWA","OWC","oduwa"
"1134","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",3811,"IntelliShare","INE","intellishare"
"1135","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",4466,"Ormeus Ecosystem","ECO","ormeus-ecosystem"
"1136","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8086,"Ditto","DITTO","ditto"
"1137","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",2437,"YEE","YEE","yee"
"1138","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",1531,"Global Cryptocurrency","GCC","global-cryptocurrency"
"1139","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",323,"VeriCoin","VRC","vericoin"
"1140","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8509,"XMON","XMON","xmon"
"1141","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",3279,"Rotharium","RTH","rotharium"
"1142","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",2921,"OneLedger","OLT","oneledger"
"1143","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7636,"Team Heretics Fan Token","TH","team-heretics-fan-token"
"1144","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",2714,"Nexty","NTY","nexty"
"1145","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7838,"Base Protocol","BASE","base-protocol"
"1146","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",3452,"Ether-1","ETHO","ether-1"
"1147","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",6662,"DeFinition","DZI","definition"
"1148","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",4966,"Eureka Coin","ERK","eureka-coin"
"1149","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",1070,"Expanse","EXP","expanse"
"1150","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",5713,"Ravencoin Classic","RVC","ravencoin-classic"
"1151","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",5719,"CACHE Gold","CGT","cache-gold"
"1152","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",4142,"Cubiex","CBIX","cubiex"
"1153","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",6933,"Nuco.cloud","NCDT","nuco-cloud"
"1154","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",4460,"PirateCash","PIRATE","piratecash"
"1155","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8030,"NFTLootBox","LOOT","nftlootbox"
"1156","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",3297,"Gene Source Code Chain","GENE","gene-source-code-chain"
"1157","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",2466,"AXPR","AXPR","axpr-token"
"1158","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7687,"Folder Protocol","FOL","folder-protocol"
"1159","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",2569,"CoinPoker","CHP","coinpoker"
"1160","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",416,"HempCoin","THC","hempcoin"
"1161","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",2022,"Internxt","INXT","internxt"
"1162","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",1881,"DeepOnion","ONION","deeponion"
"1163","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",3715,"Cajutel","CAJ","cajutel"
"1164","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",42,"Primecoin","XPM","primecoin"
"1165","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",2323,"HEROcoin","PLAY","herocoin"
"1166","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",495,"I/O Coin","IOC","iocoin"
"1167","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",659,"Bitswift","BITS","bitswift"
"1168","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",2913,"Databroker","DTX","databroker"
"1169","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",5952,"DMScript","DMST","dmscript"
"1170","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",333,"Curecoin","CURE","curecoin"
"1171","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",4138,"WinStars.live","WNL","winstars-live"
"1172","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7559,"Tadpole Finance","TAD","tadpole-finance"
"1173","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",4054,"IG Gold","IGG","ig-gold"
"1174","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",3893,"NOW Token","NOW","now-token"
"1175","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",5468,"Isiklar Coin","ISIKC","isiklar-coin"
"1176","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",4712,"AmonD","AMON","amond"
"1177","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",233,"SolarCoin","SLR","solarcoin"
"1178","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",2547,"Experty","EXY","experty"
"1179","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7681,"Ideaology","IDEA","ideaology"
"1180","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",2009,"Bismuth","BIS","bismuth"
"1181","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",2869,"Merculet","MVP","merculet"
"1182","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",3885,"WPP TOKEN","WPP","wpp-token"
"1183","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",1244,"HiCoin","XHI","hicoin"
"1184","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",5428,"Vid","VI","vid"
"1185","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",1715,"MobileGo","MGO","mobilego"
"1186","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",4075,"CryptoFranc","XCHF","cryptofranc"
"1187","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7038,"Xfinance","XFI","xfinance"
"1188","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",4709,"XcelToken Plus","XLAB","xceltoken-plus"
"1189","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",4298,"Rapidz","RPZX","rapidz"
"1190","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",3066,"BitCapitalVendor","BCV","bitcapitalvendor"
"1191","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",2041,"BitcoinZ","BTCZ","bitcoinz"
"1192","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",3652,"ZumCoin","ZUM","zumcoin"
"1193","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",1032,"TransferCoin","TX","transfercoin"
"1194","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",2607,"AMLT","AMLT","amlt"
"1195","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",4233,"Membrana","MBN","membrana"
"1196","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",5125,"Mochimo","MCM","mochimo"
"1197","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",1465,"Veros","VRS","veros"
"1198","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",1636,"XTRABYTES","XBY","xtrabytes"
"1199","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",2688,"Vipstar Coin","VIPS","vipstar-coin"
"1200","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",2562,"Education Ecosystem","LEDU","education-ecosystem"
"1201","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",2407,"AICHAIN","AIT","aichain"
"1202","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",2559,"Cube","AUTO","cube"
"1203","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",2735,"Content Neutrality Network","CNN","content-neutrality-network"
"1204","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",3092,"Nuggets","NUG","nuggets"
"1205","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",3082,"VINchain","VIN","vinchain"
"1206","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",3492,"Vetri","VLD","vetri"
"1207","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",4680,"FYDcoin","FYD","fydcoin"
"1208","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",1769,"Denarius","D","denarius-d"
"1209","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",4035,"Honest","HNST","honest"
"1210","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7638,"Apollon Limassol","APL","apollon-limassol"
"1211","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7776,"Vanilla Network","VNLA","vanilla-network"
"1212","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",2375,"QunQun","QUN","qunqun"
"1213","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",5831,"Pizza","PIZZA","pizza"
"1214","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",1503,"Jupiter","JUP","jupiter"
"1215","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",1810,"CVCoin","CVN","cvcoin"
"1216","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",1976,"Blackmoon","BMC","blackmoon"
"1217","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7809,"Carbon","CRBN","carbon"
"1218","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",2762,"Open Platform","OPEN","open-platform"
"1219","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",5475,"GHOSTPRISM","GHOST","ghostprism"
"1220","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",819,"Bean Cash","BITB","bean-cash"
"1221","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",5818,"Ormeus Cash","OMC","ormeus-cash"
"1222","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",35,"Phoenixcoin","PXC","phoenixcoin"
"1223","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",2248,"Cappasity","CAPP","cappasity"
"1224","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",2107,"LUXCoin","LUX","luxcoin"
"1225","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",1948,"Aventus","AVT","aventus"
"1226","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",3861,"Infinitus Token","INF","infinitus-token"
"1227","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",2017,"KickToken","KICK","kick-token"
"1228","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",2988,"Pigeoncoin","PGN","pigeoncoin"
"1229","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",3757,"GMB","GMB","gmb"
"1230","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",5924,"Pantos","PAN","pantos"
"1231","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7143,"DiFy.Finance","YFIII","dify-finance"
"1232","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",3233,"Ulord","UT","ulord"
"1233","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",90,"Dimecoin","DIME","dimecoin"
"1234","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7182,"BillionHappiness","BHC","billionhappiness"
"1235","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",2352,"Coinlancer","CL","coinlancer"
"1236","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7406,"MoonTools","MOONS","moontools"
"1237","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",706,"MonetaryUnit","MUE","monetaryunit"
"1238","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",3854,"Unification","FUND","unification"
"1239","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",3799,"SafeCoin","SAFE","safecoin"
"1240","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",4047,"Naka Bodhi Token","NBOT","naka-bodhi-token"
"1241","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",6261,"hybrix","HY","hybrix"
"1242","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",6179,"SeChain","SNN","sechain"
"1243","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",3054,"DACSEE","DACS","dacsee"
"1244","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",3313,"CryptoFlow","CFL","cryptoflow"
"1245","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",2592,"Banca","BANCA","banca"
"1246","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",1609,"Asch","XAS","asch"
"1247","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",1726,"ZrCoin","ZRC","zrcoin"
"1248","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",6667,"Xiotri","XIOT","xiotri"
"1249","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7520,"SynLev","SYN","synlev"
"1250","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",406,"Boolberry","BBR","boolberry"
"1251","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",3605,"Vites","VITES","vites"
"1252","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",1475,"Incent","INCNT","incent"
"1253","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",3203,"Lobstex","LOBS","lobstex"
"1254","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",2699,"Sharder","SS","sharder"
"1255","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",2240,"SoMee.Social","ONG","ongsocial"
"1256","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",3127,"Themis","GET","themis"
"1257","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",5919,"Meter Governance","MTRG","meter-governance"
